,playerID,yearID,R,RBI,SB,SO,IBB,SH,SF,GIDP,BA,OPS,LogSalary,nameFirst,nameLast,nameGiven,bats,teamName
2522,gonzaed02,2009,16,18,1,36,0,0,2,5,0.215686275,0.650655528,13.02949122,Edgar,Gonzalez,Edgar Victor,R,San Diego Padres
2523,gordoal01,2009,28,22,5,43,0,1,1,5,0.231707317,0.702516866,13.14462377,Alex,Gordon,Alex Jonathan,L,Kansas City Royals
2524,grandcu01,2009,91,71,20,141,4,3,2,1,0.24881141,0.779981485,15.18045947,Curtis,Granderson,Curtis,L,Detroit Tigers
2525,greenkh01,2009,21,24,2,35,1,2,3,5,0.2,0.619310132,15.7994986,Khalil,Greene,Khalil Thabit,R,St. Louis Cardinals
2526,griffke02,2009,44,57,0,80,2,0,3,6,0.214470284,0.734641259,14.62084381,Ken,Griffey,George Kenneth,L,Seattle Mariners
2527,grossga01,2009,31,36,6,79,1,1,1,2,0.226950355,0.680763775,14.1548323,Gabe,Gross,Gabriel Jordan,L,Tampa Bay Rays
2528,guerrvl01,2009,59,50,2,56,3,0,1,16,0.295039164,0.79368236,16.63574665,Vladimir,Guerrero,Vladimir,R,Los Angeles Angels of Anaheim
2529,guillca01,2009,36,41,1,56,2,0,3,7,0.241877256,0.75728188,16.23028154,Carlos,Guillen,Carlos Alfonso,B,Detroit Tigers
2530,guilljo01,2009,30,40,1,50,1,0,1,13,0.241992883,0.680650607,16.41260305,Jose,Guillen,Jose Manuel,R,Kansas City Royals
2531,gutiefr01,2009,85,70,16,122,3,13,2,14,0.283185841,0.764064475,13.14023866,Franklin,Gutierrez,Franklin Rafael,R,Seattle Mariners
2532,guzmacr01,2009,74,52,4,75,0,6,1,9,0.284369115,0.695841437,16.00713794,Cristian,Guzman,Cristian,B,Washington Nationals
2533,hafnetr01,2009,46,49,0,67,6,0,1,7,0.272189349,0.825505585,16.37004347,Travis,Hafner,Travis Lee,L,Cleveland Indians
2534,hairsje02,2009,47,27,7,46,0,6,3,2,0.254071661,0.702783358,14.62084381,Jerry,Hairston,Jerry Wayne,R,Cincinnati Reds
2535,hairssc01,2009,26,29,8,45,0,1,0,4,0.299492386,0.891134459,14.15084,Scott,Hairston,Scott Alexander,R,San Diego Padres
2536,hamiljo03,2009,43,54,8,79,2,0,4,5,0.267857143,0.740663731,13.33890921,Josh,Hamilton,Joshua Holt,L,Texas Rangers
2537,hanigry01,2009,22,11,0,31,7,2,1,9,0.262948207,0.691502033,13.011405,Ryan,Hanigan,Ryan Michael,R,Cincinnati Reds
2538,hardyjj01,2009,53,47,0,85,0,1,5,14,0.229468599,0.659212061,15.46456372,J. J.,Hardy,James Jerry,R,Milwaukee Brewers
2539,harribr01,2009,44,37,0,78,0,1,6,16,0.260869565,0.672053354,13.16434182,Brendan,Harris,Brendan Michael,R,Minnesota Twins
2540,harriwi01,2009,47,27,11,62,1,3,1,4,0.235294118,0.757291419,14.33316144,Willie,Harris,William Charles,L,Washington Nationals
2541,hartco01,2009,64,48,11,92,0,1,3,9,0.260143198,0.753117573,15.10635155,Corey,Hart,Jon Corey,R,Milwaukee Brewers
2542,hawpebr01,2009,82,86,1,145,7,0,4,17,0.285429142,0.903315817,15.63244447,Brad,Hawpe,Bradley Bonte,L,Colorado Rockies
2543,headlch01,2009,62,64,10,133,3,0,2,19,0.261510129,0.733768461,13.03975104,Chase,Headley,Chase Jordan,B,San Diego Padres
2544,helmswe01,2009,18,33,1,54,1,1,3,10,0.271028037,0.682082548,13.87640338,Wes,Helms,Wesley Ray,R,Florida Marlins
2545,heltoto01,2009,79,86,0,73,5,0,10,15,0.325367647,0.904474464,16.73709913,Todd,Helton,Todd Lynn,L,Colorado Rockies
2546,hermije01,2009,48,47,5,101,4,0,2,6,0.258741259,0.739877231,14.73862674,Jeremy,Hermida,Jeremy Ryan,L,Florida Marlins
2547,hernaan01,2009,25,23,5,41,1,3,1,6,0.251082251,0.62987013,13.011405,Anderson,Hernandez,Anderson Mejia,B,Washington Nationals
2548,hernara02,2009,25,37,1,34,2,4,4,7,0.257839721,0.698760775,16.06776263,Ramon,Hernandez,Ramon Jose,R,Cincinnati Reds
2549,hillaa01,2009,103,108,6,98,1,1,4,17,0.285923754,0.828683793,14.87935437,Aaron,Hill,Aaron Walter,R,Toronto Blue Jays
2550,hillko01,2009,26,24,0,78,6,2,1,9,0.23715415,0.63616741,13.18325526,Koyie,Hill,Koyie Dolan,B,Chicago Cubs
2551,hinsker01,2009,18,11,0,27,0,0,0,0,0.254716981,0.740940401,14.33316144,Eric,Hinske,Eric Scott,L,Pittsburgh Pirates
2552,hoffpmi01,2009,28,35,1,46,1,0,2,3,0.239316239,0.726961322,13.0299827,Micah,Hoffpauir,James Micah,L,Chicago Cubs
2553,hollima01,2009,52,54,12,58,3,0,2,8,0.286127168,0.831257225,16.53038615,Matt,Holliday,Matthew Thomas,R,Oakland Athletics
2554,howarry01,2009,105,141,8,186,8,0,6,11,0.279220779,0.931314773,16.63574665,Ryan,Howard,Ryan James,L,Philadelphia Phillies
2555,hudsoor01,2009,74,62,8,99,4,9,5,16,0.283121597,0.774336051,15.14108789,Orlando,Hudson,Orlando Thill,B,Los Angeles Dodgers
2556,huffau01,2009,51,72,0,74,7,0,5,12,0.253488372,0.725484496,16.00713794,Aubrey,Huff,Aubrey Lewis,L,Baltimore Orioles
2557,hundlni01,2009,23,30,5,76,1,1,3,2,0.23828125,0.71875,13.02234634,Nick,Hundley,Nicholas John,R,San Diego Padres
2558,hunteto01,2009,74,90,18,92,4,0,5,9,0.299334812,0.87337318,16.81806819,Torii,Hunter,Torii Kedar,R,Los Angeles Angels of Anaheim
2559,iannech01,2009,41,52,0,75,3,1,6,4,0.228373702,0.804047154,13.0482194,Chris,Iannetta,Christopher Domenic,R,Colorado Rockies
2560,ibanera01,2009,93,93,4,119,8,0,5,16,0.272,0.898902655,15.89713696,Raul,Ibanez,Raul Javier,L,Philadelphia Phillies
2561,infanom01,2009,24,27,2,28,0,2,4,5,0.305418719,0.750396042,14.54288185,Omar,Infante,Omar Rafael,R,Atlanta Braves
2562,ingebr01,2009,71,84,2,170,1,1,3,12,0.229537367,0.720159359,15.76824608,Brandon,Inge,Charles Brandon,R,Detroit Tigers
2563,ishiktr01,2009,49,39,2,89,3,1,2,7,0.260736196,0.715232349,13.01390251,Travis,Ishikawa,Travis Takashi,L,San Francisco Giants
2564,iwamuak01,2009,28,22,9,44,0,1,3,1,0.29004329,0.744822745,15.10635155,Akinori,Iwamura,Akinori,L,Tampa Bay Rays
2565,izturce01,2009,34,30,12,38,0,4,0,11,0.255813953,0.622283022,14.80316521,Cesar,Izturis,Cesar David,B,Baltimore Orioles
2566,izturma01,2009,74,65,13,41,2,3,7,7,0.299741602,0.793555532,14.39769992,Maicer,Izturis,Maicer,B,Los Angeles Angels of Anaheim
2567,jacksco01,2009,8,14,5,16,0,0,0,1,0.181818182,0.516161616,15.04283791,Conor,Jackson,Conor Sims,R,Arizona Diamondbacks
2568,jacobmi02,2009,46,61,0,132,2,0,1,9,0.228110599,0.697992789,15.11401442,Mike,Jacobs,Michael James,L,Kansas City Royals
2569,jaramja01,2009,20,26,1,33,2,1,0,11,0.252427184,0.67349471,13.011405,Jason,Jaramillo,Jason Cory,B,Pittsburgh Pirates
2570,jeterde01,2009,107,66,30,90,4,4,1,18,0.334384858,0.871198561,17.00038975,Derek,Jeter,Derek Sanderson,R,New York Yankees
2571,johjike01,2009,24,22,2,28,0,1,1,4,0.246861925,0.701577585,15.96457832,Kenji,Johjima,Kenji,R,Seattle Mariners
2572,johnske05,2009,47,29,7,54,1,6,2,4,0.224422442,0.69238012,14.96620473,Kelly,Johnson,Kelly Andrew,L,Atlanta Braves
2573,johnsni01,2009,47,44,2,66,3,0,2,11,0.294617564,0.810285157,15.63244447,Nick,Johnson,Nicholas Robert,L,Washington Nationals
2574,johnsre02,2009,23,22,2,27,0,1,1,5,0.254545455,0.741850942,15.02630862,Reed,Johnson,Reed Cameron,R,Chicago Cubs
2575,johnsro07,2009,21,27,1,60,1,3,1,11,0.213178295,0.614780002,13.011405,Rob,Johnson,Robert James,R,Seattle Mariners
2576,jonesad01,2009,83,70,10,93,3,0,3,13,0.276955603,0.791919735,13.09528813,Adam,Jones,Adam LaMarque,R,Baltimore Orioles
2577,jonesan01,2009,43,43,5,72,3,0,3,7,0.213523132,0.782337573,13.23454855,Andruw,Jones,Andruw Rudolf,R,Texas Rangers
2578,jonesch06,2009,80,71,4,89,18,0,6,14,0.264344262,0.817911761,16.23028154,Chipper,Jones,Larry Wayne,B,Atlanta Braves
2579,joycema01,2009,3,7,1,7,0,0,1,0,0.1875,0.77027027,13.03707343,Matt,Joyce,Matthew Ryan,L,Tampa Bay Rays
2580,kaplega01,2009,26,32,5,39,1,1,3,9,0.23902439,0.768138314,13.9277145,Gabe,Kapler,Gabriel Stefan,R,Tampa Bay Rays
2581,kearnau01,2009,20,17,1,51,1,0,0,12,0.195402299,0.641090592,16.00713794,Austin,Kearns,Austin Ryan,R,Washington Nationals
2582,kempma01,2009,97,101,34,139,6,0,6,14,0.297029703,0.842422848,13.16627117,Matt,Kemp,Matthew Ryan,R,Los Angeles Dodgers
2583,kendaja01,2009,48,43,7,58,6,6,5,11,0.241150442,0.636078965,15.53713436,Jason,Kendall,Jason Daniel,R,Milwaukee Brewers
2584,kendrho01,2009,61,61,11,71,1,2,0,8,0.29144385,0.778021122,13.16197824,Howie,Kendrick,Howard Joseph,R,Los Angeles Angels of Anaheim
2585,keppije01,2009,35,29,0,33,3,7,2,13,0.255737705,0.707360023,13.07789516,Jeff,Keppinger,Jeffrey Scott,R,Houston Astros
2586,kinslia01,2009,101,86,31,77,0,3,6,9,0.252650177,0.814163121,15.0908471,Ian,Kinsler,Ian Michael,R,Texas Rangers
2587,konerpa01,2009,75,88,1,89,4,0,7,15,0.276556777,0.841667994,16.41260305,Paul,Konerko,Paul Henry,R,Chicago White Sox
2588,kotchca01,2009,28,41,0,28,6,0,3,7,0.281879195,0.76356264,14.98722119,Casey,Kotchman,Casey John,L,Atlanta Braves
2589,kotsama01,2009,4,5,2,12,1,0,1,1,0.256756757,0.615463565,14.33316144,Mark,Kotsay,Mark Steven,L,Boston Red Sox
2590,kottage01,2009,15,10,0,25,0,0,3,1,0.23655914,0.695507989,13.011405,George,Kottaras,George,L,Boston Red Sox
2591,kouzmke01,2009,50,88,1,106,3,0,6,25,0.255198488,0.721579456,13.08929252,Kevin,Kouzmanoff,Kevin,R,San Diego Padres
2592,kubelja01,2009,73,103,1,106,9,0,5,13,0.299610895,0.907422617,14.93929729,Jason,Kubel,Jason James,L,Minnesota Twins
2593,lairdge01,2009,49,33,5,68,0,10,4,11,0.225181598,0.625822441,14.95731579,Gerald,Laird,Gerald Lee,R,Detroit Tigers
2594,larisje01,2009,13,7,0,25,0,0,1,4,0.216216216,0.79039039,13.01887666,Jeff,Larish,Jeffrey David,L,Detroit Tigers
2595,larocan01,2009,64,64,3,84,1,6,2,16,0.257633588,0.731242811,13.04459857,Andy,LaRoche,Andrew Christian,R,Pittsburgh Pirates
2596,larueja01,2009,10,6,1,22,0,1,0,3,0.240384615,0.615211365,13.87640338,Jason,LaRue,Michael Jason,R,St. Louis Cardinals
2597,leeca01,2009,65,102,5,51,5,0,8,21,0.3,0.831424892,16.87213542,Carlos,Lee,Carlos,R,Houston Astros
2598,leede02,2009,91,111,1,109,6,0,4,12,0.306390977,0.972443303,16.51169396,Derrek,Lee,Derrek Leon,R,Chicago Cubs
2599,lewisfr02,2009,49,20,8,84,3,0,0,4,0.257627119,0.738044794,13.10671559,Fred,Lewis,Frederick Deshaun,L,San Francisco Giants
2600,lillibr01,2009,9,3,6,26,0,2,0,2,0.157894737,0.451674641,13.01763599,Brent,Lillibridge,Brent Stuart,R,Chicago White Sox
2601,lindad01,2009,93,114,1,110,7,0,4,15,0.304940375,0.93221116,13.04047847,Adam,Lind,Adam Alan,L,Toronto Blue Jays
2602,loneyja01,2009,73,90,7,68,10,1,4,16,0.28125,0.756228632,13.16197824,James,Loney,James Anthony,L,Los Angeles Dodgers
2603,longoev01,2009,100,113,9,140,11,0,7,27,0.280821918,0.889321295,13.32985873,Evan,Longoria,Evan Michael,R,Tampa Bay Rays
2604,lopezjo01,2009,69,96,3,69,5,3,7,25,0.272430669,0.766372192,14.73862674,Jose,Lopez,Jose Celestino,R,Seattle Mariners
2605,lowelmi01,2009,54,75,2,61,5,0,5,24,0.28988764,0.810934163,16.45342509,Mike,Lowell,Michael Averett,R,Boston Red Sox
2606,lowrije01,2009,5,11,0,20,0,0,2,0,0.147058824,0.475232198,13.04580625,Jed,Lowrie,Jed Carlson,B,Boston Red Sox
2607,ludwiry01,2009,63,97,4,106,3,1,4,5,0.265432099,0.77549834,15.23602928,Ryan,Ludwick,Ryan Andrew,R,St. Louis Cardinals
2608,lugoju01,2009,16,8,3,18,0,1,1,0,0.28440367,0.719431493,16.15231996,Julio,Lugo,Julio Cesar,R,Boston Red Sox
2609,markani01,2009,94,101,6,98,0,0,10,12,0.292834891,0.800669059,15.13665688,Nick,Markakis,Nicholas William,L,Baltimore Orioles
2610,martiru01,2009,63,53,11,80,9,2,1,18,0.24950495,0.680248707,15.28867297,Russell,Martin,Russell Nathan Coltrane,R,Los Angeles Dodgers
2611,martivi01,2009,56,67,0,51,3,0,5,11,0.283819629,0.832007073,15.70264884,Victor,Martinez,Victor Jesus,B,Cleveland Indians
2612,matsuhi01,2009,62,90,0,75,1,0,2,4,0.274122807,0.875692082,16.49264578,Hideki,Matsui,Hideki,L,New York Yankees
2613,matsuka01,2009,56,46,19,85,2,16,4,4,0.25,0.65888367,15.63244447,Kazuo,Matsui,Kazuo,B,Houston Astros
2614,matthga02,2009,44,50,4,74,2,0,2,4,0.25,0.696870605,16.26950223,Gary,Matthews,Gary Nathaniel,B,Los Angeles Angels of Anaheim
2615,mauerjo01,2009,94,96,4,63,14,0,5,13,0.365200765,1.030892477,16.27907167,Joe,Mauer,Joseph Patrick,L,Minnesota Twins
2616,maybica01,2009,30,13,1,51,1,4,1,2,0.25,0.727039627,13.011405,Cameron,Maybin,Cameron Keith,R,Florida Marlins
2617,mccanbr01,2009,63,94,4,83,3,3,6,17,0.280737705,0.834195884,15.23602928,Brian,McCann,Brian Michael,L,Atlanta Braves
2618,mcdonjo03,2009,18,13,0,18,0,1,1,1,0.258278146,0.655073702,14.56955009,John,McDonald,John Joseph,R,Toronto Blue Jays
2619,mcgehca01,2009,58,66,0,67,2,0,4,13,0.301408451,0.858997641,13.011405,Casey,McGehee,Casey Michael,R,Milwaukee Brewers
2620,mclouna01,2009,27,34,7,29,0,0,2,2,0.255952381,0.818956044,14.84398718,Nate,McLouth,Nathan Richard,L,Pittsburgh Pirates
2621,michaja01,2009,17,16,1,38,0,0,0,2,0.237037037,0.751998051,13.64001485,Jason,Michaels,Jason Drew,R,Houston Astros
2622,millake01,2009,29,29,0,49,0,0,0,10,0.22310757,0.673503864,13.76517785,Kevin,Millar,Kevin Charles,R,Toronto Blue Jays
2623,milleco01,2009,5,5,0,9,0,0,0,1,0.205128205,0.543956044,13.12918804,Corky,Miller,Corky Abraham Philip,R,Chicago White Sox
2624,millela02,2009,1,1,1,10,0,0,0,1,0.166666667,0.397435897,13.13362374,Lastings,Milledge,Lastings Darnell,R,Washington Nationals
2625,moellch01,2009,6,10,0,16,0,1,2,3,0.258426966,0.75133356,13.7045533,Chad,Moeller,Chad Edward,R,Baltimore Orioles
2626,molinbe01,2009,52,80,0,68,3,0,11,14,0.264765784,0.726570578,15.7994986,Bengie,Molina,Benjamin Jose,R,San Francisco Giants
2627,molinjo01,2009,15,11,0,28,0,1,1,6,0.217391304,0.560323734,14.68146838,Jose,Molina,Jose Benjamin,R,New York Yankees
2628,molinya01,2009,45,54,9,39,2,6,1,27,0.293139293,0.748707386,15.12539973,Yadier,Molina,Yadier Benjamin,R,St. Louis Cardinals
2629,monrocr01,2009,8,16,0,21,1,0,0,4,0.215189873,0.641786702,13.64001485,Craig,Monroe,Craig Keystone,R,Pittsburgh Pirates
2630,moraljo02,2009,14,7,0,22,1,0,1,4,0.31092437,0.741941553,13.011405,Jose,Morales,Jose Guillermo,B,Minnesota Twins
2631,moralke01,2009,86,108,3,117,10,0,8,15,0.30565371,0.92421006,14.02300672,Kendrys,Morales,Kendrys,B,Los Angeles Angels of Anaheim
2632,morame01,2009,44,48,3,60,1,1,3,13,0.26,0.678989899,16.00713794,Melvin,Mora,Melvin,R,Baltimore Orioles
2633,morgany01,2009,39,27,18,49,2,5,4,6,0.276978417,0.707380931,13.03975104,Nyjer,Morgan,Nyjer Jamid,L,Pittsburgh Pirates
2634,morneju01,2009,85,100,0,86,12,0,7,12,0.273622047,0.878459896,16.37870152,Justin,Morneau,Justin Ernest George,L,Minnesota Twins
2635,mossbr01,2009,47,41,1,84,3,0,1,7,0.236363636,0.667881647,13.04701464,Brandon,Moss,Brandon Douglas,L,Pittsburgh Pirates
2636,murphda08,2009,60,63,4,69,4,4,6,13,0.265748031,0.740571151,13.01390251,Daniel,Murphy,Daniel Thomas,L,New York Mets
2637,nadyxa01,2009,4,2,0,6,0,0,0,2,0.285714286,0.738916256,15.80716146,Xavier,Nady,Xavier Clifford,R,New York Yankees
2638,napolmi01,2009,60,56,3,103,1,0,3,6,0.272251309,0.841683634,14.62084381,Mike,Napoli,Michael Anthony,R,Los Angeles Angels of Anaheim
2639,navardi01,2009,38,32,5,51,1,8,3,14,0.218085106,0.58300254,14.66963393,Dioner,Navarro,Dioner Favian,B,Tampa Bay Rays
2640,nelsobr02,2009,0,0,0,9,0,0,0,1,0.0,0.086956522,13.011405,Brad,Nelson,John Bradley,L,Milwaukee Brewers
2641,nievewi01,2009,20,26,1,45,1,0,5,7,0.258928571,0.612360155,13.11801594,Wil,Nieves,Wilbert,R,Washington Nationals
2642,nixja01,2009,36,32,10,64,1,1,2,5,0.223529412,0.715801615,13.011405,Jayson,Nix,Jayson Truitt Edward,R,Chicago White Sox
2643,nortogr01,2009,3,7,0,20,0,0,0,1,0.144736842,0.500949539,13.7045533,Greg,Norton,Gregory Blakemoor,B,Atlanta Braves
2644,ojedaau01,2009,38,16,3,28,3,6,1,4,0.246212121,0.684630963,13.58872162,Augie,Ojeda,Octavio Augie,B,Arizona Diamondbacks
2645,olivomi01,2009,51,65,5,126,0,1,1,10,0.248717949,0.781309855,14.92094817,Miguel,Olivo,Miguel Eduardo,R,Kansas City Royals
2646,ordonma01,2009,54,50,3,65,2,0,2,19,0.309677419,0.804404866,16.87063936,Magglio,Ordonez,Magglio,R,Detroit Tigers
2647,ortizda01,2009,77,99,0,134,5,0,7,9,0.23844732,0.793845646,16.49264578,David,Ortiz,David Americo,L,Boston Red Sox
2648,paganan01,2009,54,32,14,56,2,5,3,3,0.306122449,0.837284779,13.37431049,Angel,Pagan,Angel Manuel,B,New York Mets
2649,pauliro01,2009,24,27,1,48,2,1,1,8,0.271966527,0.762216784,13.10671559,Ronny,Paulino,Ronny Leonel,R,Florida Marlins
2650,pedrodu01,2009,115,72,20,45,3,3,6,19,0.295527157,0.818592362,14.48731203,Dustin,Pedroia,Dustin Luis,R,Boston Red Sox
2651,penabr01,2009,17,18,0,18,2,4,2,5,0.272727273,0.760859997,13.0238284,Brayan,Pena,Brayan Eduardo,B,Kansas City Royals
2652,penaca01,2009,91,100,3,163,11,0,3,5,0.227176221,0.89329534,16.00713794,Carlos,Pena,Carlos Felipe,L,Tampa Bay Rays
2653,penara02,2009,17,10,4,20,0,1,0,2,0.286956522,0.699275362,13.011405,Ramiro,Pena,Ramiro Gauna,B,New York Yankees
2654,pencehu01,2009,76,72,14,109,1,0,3,25,0.282051282,0.818008164,13.1044397,Hunter,Pence,Hunter Andrew,R,Houston Astros
2655,peraljh01,2009,57,83,0,134,0,2,6,20,0.254295533,0.690278067,15.22242363,Jhonny,Peralta,Jhonny Antonio,R,Cleveland Indians
2656,perezfe01,2009,4,2,0,11,0,1,0,0,0.205882353,0.411764706,13.01838191,Fernando,Perez,Fernando,B,Tampa Bay Rays
2657,phillbr01,2009,78,98,25,75,3,2,8,21,0.275684932,0.775578244,15.57394831,Brandon,Phillips,Brandon Emil,R,Cincinnati Reds
2658,piefe01,2009,38,29,1,58,1,2,3,6,0.265873016,0.762672811,13.03609936,Felix,Pie,Felix,L,Baltimore Orioles
2659,pierrju01,2009,57,31,30,27,3,9,1,7,0.307894737,0.757489879,16.23028154,Juan,Pierre,Juan D'Vaughn,L,Los Angeles Dodgers
2660,pierzaj01,2009,57,49,1,52,6,3,3,18,0.299603175,0.755430242,15.76027791,A. J.,Pierzynski,Anthony John,L,Chicago White Sox
2661,polanpl01,2009,82,72,7,46,2,7,5,15,0.284789644,0.727278453,15.45375281,Placido,Polanco,Placido Enrique,R,Detroit Tigers
2662,posadjo01,2009,55,81,1,101,4,0,5,13,0.2845953,0.88520691,16.50030865,Jorge,Posada,Jorge Rafael,B,New York Yankees
2663,powella01,2009,19,30,0,36,0,0,1,3,0.228571429,0.725345622,13.011405,Landon,Powell,Landon Reed,B,Oakland Athletics
2664,pradoma01,2009,64,49,1,59,1,11,4,17,0.306666667,0.822168022,13.0482194,Martin,Prado,Martin Manuel,R,Atlanta Braves
2665,pujolal01,2009,124,135,16,64,44,0,8,23,0.327464789,1.101307847,16.59682045,Albert,Pujols,Jose Alberto,R,St. Louis Cardinals
2666,puntoni01,2009,56,38,16,70,1,13,6,7,0.228412256,0.621359097,15.31399076,Nick,Punto,Nicholas Paul,B,Minnesota Twins
2667,quentca01,2009,47,56,3,52,2,0,2,11,0.236467236,0.779148727,13.32985873,Carlos,Quentin,Carlos Jose,R,Chicago White Sox
2668,quinlro01,2009,13,14,1,30,0,0,0,3,0.243478261,0.614130435,14.02300672,Robb,Quinlan,Robb Michael,R,Los Angeles Angels of Anaheim
2669,quinthu01,2009,11,14,0,41,1,0,0,8,0.23566879,0.661510464,13.43340058,Humberto,Quintero,Humberto,R,Houston Astros
2670,quintom01,2009,7,2,0,27,0,3,0,0,0.172413793,0.479623824,13.03120815,Omar,Quintanilla,Omar,L,Colorado Rockies
2671,ramirar01,2009,46,65,2,43,3,0,0,8,0.316993464,0.905228758,16.74010665,Aramis,Ramirez,Aramis,R,Chicago Cubs
2672,ramirha01,2009,101,106,27,101,14,1,5,9,0.342013889,0.953541027,15.63244447,Hanley,Ramirez,Hanley,R,Florida Marlins
2673,ramirma02,2009,62,63,0,81,21,0,1,7,0.289772727,0.948883411,17.09966905,Manny,Ramirez,Manuel Aristides,R,Los Angeles Dodgers
2674,ransoco01,2009,11,10,2,25,0,0,0,3,0.189873418,0.584927878,13.14045867,Cody,Ransom,Bryan Cody,R,New York Yankees
2675,rasmuco01,2009,72,52,3,95,3,5,2,5,0.251054852,0.713969112,13.011405,Colby,Rasmus,Colby Ryan,L,St. Louis Cardinals
2676,redmomi01,2009,9,7,0,19,0,0,0,8,0.237037037,0.588208617,13.87640338,Mike,Redmond,Michael Patrick,R,Minnesota Twins
2677,reedje03,2009,9,9,0,36,1,1,1,4,0.242236025,0.60548419,13.84973516,Jeremy,Reed,Jeremy Thomas,L,New York Mets
2678,renteed01,2009,50,48,7,69,5,5,5,17,0.25,0.635191563,16.00713794,Edgar,Renteria,Edgar Enrique,R,San Francisco Giants
2679,reyesjo01,2009,18,15,11,19,1,0,1,2,0.278911565,0.74997951,15.74007522,Jose,Reyes,Jose Bernabe,B,New York Mets
2680,reynoma01,2009,98,102,24,223,3,0,3,8,0.259515571,0.892195193,13.06613159,Mark,Reynolds,Mark Andrew,R,Arizona Diamondbacks
2681,riggash01,2009,2,1,0,3,0,0,0,1,0.142857143,0.5,13.04556656,Shawn,Riggans,Shawn Willis,R,Tampa Bay Rays
2682,riosal01,2009,52,62,19,78,1,0,6,14,0.263761468,0.743933271,15.78399442,Alex,Rios,Alexis Israel,R,Toronto Blue Jays
2683,riverju01,2009,72,88,0,57,1,0,5,19,0.287334594,0.810428702,15.10635155,Juan,Rivera,Juan Luis,R,Los Angeles Angels of Anaheim
2684,rivermi02,2009,10,14,1,32,3,0,1,6,0.228070175,0.667862839,13.0482194,Mike,Rivera,Michael Rene,R,Milwaukee Brewers
2685,roberbr01,2009,110,79,30,112,3,1,8,7,0.283227848,0.807094618,16.00713794,Brian,Roberts,Brian Michael,B,Baltimore Orioles
2686,roberry01,2009,41,25,7,55,1,2,1,2,0.278688525,0.78315562,13.011405,Ryan,Roberts,Ryan Alan,R,Arizona Diamondbacks
2687,rodrial01,2009,78,100,14,97,7,0,3,13,0.286036036,0.93340069,17.424204,Alex,Rodriguez,Alexander Enmanuel,R,New York Yankees
2688,rodriiv01,2009,41,34,0,74,0,1,2,13,0.250764526,0.662146379,14.33316144,Ivan,Rodriguez,Ivan,R,Houston Astros
2689,rodrilu01,2009,18,16,1,23,4,3,3,5,0.201923077,0.578163772,13.53465447,Luis,Rodriguez,Luis Orlando,B,San Diego Padres
2690,rolensc01,2009,52,43,4,42,1,0,5,2,0.319526627,0.846304551,16.38085438,Scott,Rolen,Scott Bruce,R,Toronto Blue Jays
2691,rolliji01,2009,100,77,31,70,1,2,5,7,0.25,0.718607983,16.06776263,Jimmy,Rollins,James Calvin,B,Philadelphia Phillies
2692,rowanaa01,2009,61,64,4,125,2,0,3,12,0.260521042,0.737518994,16.18945948,Aaron,Rowand,Aaron Ryan,R,San Francisco Giants
2693,ruizca01,2009,32,43,3,39,8,4,2,8,0.254658385,0.780132505,13.18325526,Carlos,Ruiz,Carlos Joaquin,R,Philadelphia Phillies
2694,saltaja01,2009,34,34,0,97,1,3,1,3,0.233215548,0.660927015,13.0382663,Jarrod,Saltalamacchia,Jarrod Scott,B,Texas Rangers
2695,sammocl01,2009,1,0,0,3,0,0,0,0,0.181818182,0.431818182,13.011405,Clint,Sammons,Clint Joseph,R,Atlanta Braves
2696,sanchfr01,2009,45,34,5,60,4,2,3,9,0.295774648,0.776464047,15.76027791,Freddy,Sanchez,Frederick Philip,R,Pittsburgh Pirates
2697,sandopa01,2009,79,90,5,83,13,0,5,10,0.33041958,0.94298987,13.01577099,Pablo,Sandoval,Pablo Emilio,B,San Francisco Giants
2698,santira01,2009,29,35,1,57,1,10,3,3,0.267175573,0.703678001,13.73532492,Ramon,Santiago,Ramon DeJesus,B,Detroit Tigers
2699,schafjo02,2009,18,8,2,63,3,0,1,2,0.203592814,0.600245663,13.011405,Jordan,Schafer,Jordan James,L,Atlanta Braves
2700,schiena01,2009,33,29,3,58,3,0,6,5,0.266666667,0.701948052,13.01452646,Nate,Schierholtz,Nathan John,L,San Francisco Giants
2701,schnebr01,2009,11,24,0,21,1,2,3,5,0.217647059,0.626960784,15.51693167,Brian,Schneider,Brian Duncan,L,New York Mets
2702,scottlu01,2009,61,77,0,104,5,0,1,4,0.258351893,0.827671505,14.80316521,Luke,Scott,Luke Brandon,L,Baltimore Orioles
2703,scutama01,2009,100,60,14,75,0,5,7,12,0.282229965,0.788666925,14.02300672,Marco,Scutaro,Marcos,R,Toronto Blue Jays
2704,sheffga01,2009,44,43,2,46,3,0,2,10,0.276119403,0.823287409,16.56675376,Gary,Sheffield,Gary Antonian,R,New York Mets
2705,shoppke01,2009,33,40,0,98,0,2,3,8,0.21402214,0.733908601,14.59552602,Kelly,Shoppach,Kelly Brian,R,Cleveland Indians
2706,sizemgr01,2009,73,64,13,92,1,2,1,4,0.247706422,0.788267502,15.48934348,Grady,Sizemore,Grady,L,Cleveland Indians
2707,smithja05,2009,1,1,0,9,0,1,1,1,0.0,0.0,13.23454855,Jason,Smith,Jason William,L,Houston Astros
2708,smithse01,2009,61,55,4,67,3,1,3,5,0.292537313,0.888686103,13.01887666,Seth,Smith,Garry Seth,L,Colorado Rockies
